Timestamp,Zone,Risk,Trend
2026-02-12 21:15:25,Zone_B,Safe,Increasing
2026-02-12 21:15:25,Zone_C,Safe,Increasing
2026-02-12 21:15:25,Zone_D,Safe,Increasing
2026-02-12 21:15:25,Zone_A,Critical,Decreasing
2026-02-12 21:15:25,Zone_B,Safe,Decreasing
2026-02-12 21:15:25,Zone_C,Critical,Increasing
2026-02-12 21:15:25,Zone_D,Critical,Increasing
2026-02-12 21:15:25,Zone_A,Safe,Increasing
2026-02-12 21:15:25,Zone_B,Safe,Decreasing
2026-02-12 21:15:25,Zone_C,Safe,Increasing
2026-02-12 21:15:25,Zone_D,Safe,Increasing
2026-02-12 21:15:25,Zone_A,Safe,Increasing
2026-02-12 21:15:25,Zone_B,Safe,Decreasing
2026-02-12 21:15:25,Zone_C,Safe,Increasing
2026-02-12 21:15:25,Zone_D,Safe,Increasing
2026-02-12 21:15:25,Zone_A,Safe,Increasing
2026-02-12 21:15:25,Zone_B,Safe,Decreasing
2026-02-12 21:15:25,Zone_C,Safe,Decreasing
2026-02-12 21:15:25,Zone_D,Safe,Decreasing
2026-02-12 21:15:25,Zone_A,Safe,Decreasing
2026-02-12 21:15:26,Zone_B,Critical,Decreasing
2026-02-12 21:15:26,Zone_C,Critical,Increasing
2026-02-12 21:15:26,Zone_D,Safe,Increasing
2026-02-12 21:15:26,Zone_A,Safe,Decreasing
2026-02-12 21:15:26,Zone_B,Safe,Decreasing
2026-02-12 21:15:26,Zone_C,Safe,Decreasing
2026-02-12 21:15:26,Zone_D,Critical,Increasing
2026-02-12 21:15:26,Zone_A,Safe,Decreasing
2026-02-12 21:15:26,Zone_B,Safe,Decreasing
2026-02-12 21:15:26,Zone_C,Safe,Increasing
2026-02-12 21:15:26,Zone_D,Safe,Decreasing
2026-02-12 21:15:26,Zone_A,Safe,Increasing
2026-02-12 21:15:26,Zone_B,Critical,Decreasing
2026-02-12 21:15:26,Zone_C,Safe,Increasing
2026-02-12 21:15:26,Zone_D,Critical,Increasing
2026-02-12 21:15:26,Zone_A,Safe,Increasing
2026-02-12 21:15:26,Zone_B,Critical,Decreasing
2026-02-12 21:15:26,Zone_C,Safe,Decreasing
2026-02-12 21:15:26,Zone_D,Safe,Increasing
2026-02-12 21:15:27,Zone_A,Safe,Increasing
2026-02-12 21:15:27,Zone_B,Safe,Increasing
2026-02-12 21:15:27,Zone_C,Safe,Decreasing
2026-02-12 21:15:27,Zone_D,Critical,Increasing
2026-02-12 21:15:27,Zone_A,Safe,Decreasing
2026-02-12 21:15:27,Zone_B,Critical,Decreasing
2026-02-12 21:15:27,Zone_C,Safe,Increasing
2026-02-12 21:15:27,Zone_D,Safe,Decreasing
2026-02-12 21:15:27,Zone_A,Safe,Increasing
2026-02-12 21:15:27,Zone_B,Safe,Decreasing
2026-02-12 21:15:27,Zone_C,Critical,Increasing
2026-02-12 21:15:27,Zone_D,Safe,Increasing
2026-02-12 21:15:27,Zone_A,Safe,Decreasing
2026-02-12 21:15:27,Zone_B,Safe,Increasing
2026-02-12 21:15:27,Zone_C,Safe,Decreasing
2026-02-12 21:15:27,Zone_D,Safe,Increasing
2026-02-12 21:15:27,Zone_A,Safe,Increasing
2026-02-12 21:15:27,Zone_B,Safe,Increasing
2026-02-12 21:15:27,Zone_C,Safe,Decreasing
2026-02-12 21:15:27,Zone_D,Critical,Increasing
2026-02-14 12:42:29,Zone_A,Safe,Collecting Data
2026-02-14 12:42:29,Zone_B,Safe,Collecting Data
2026-02-14 12:42:29,Zone_C,Safe,Collecting Data
2026-02-14 12:42:29,Zone_D,Safe,Collecting Data
2026-02-14 12:42:30,Zone_A,Safe,Collecting Data
2026-02-14 12:42:30,Zone_B,Safe,Collecting Data
2026-02-14 12:42:30,Zone_C,Safe,Collecting Data
2026-02-14 12:42:30,Zone_D,Safe,Collecting Data
2026-02-14 12:42:30,Zone_A,Safe,Decreasing
2026-02-14 12:42:30,Zone_B,Safe,Decreasing
2026-02-14 12:42:30,Zone_C,Safe,Increasing
2026-02-14 12:42:30,Zone_D,Safe,Decreasing
2026-02-14 12:42:31,Zone_A,Safe,Stable
2026-02-14 12:42:31,Zone_B,Safe,Decreasing
2026-02-14 12:42:31,Zone_C,Safe,Stable
2026-02-14 12:42:31,Zone_D,Safe,Decreasing
2026-02-14 12:42:31,Zone_A,Safe,Increasing
2026-02-14 12:42:31,Zone_B,Safe,Increasing
2026-02-14 12:42:31,Zone_C,Safe,Stable
2026-02-14 12:42:31,Zone_D,Safe,Decreasing
2026-02-14 12:42:32,Zone_A,Safe,Increasing
2026-02-14 12:42:32,Zone_B,Safe,Decreasing
2026-02-14 12:42:32,Zone_C,Safe,Decreasing
2026-02-14 12:42:32,Zone_D,Safe,Decreasing
2026-02-14 12:42:32,Zone_A,Safe,Decreasing
2026-02-14 12:42:32,Zone_B,Safe,Decreasing
2026-02-14 12:42:32,Zone_C,Safe,Decreasing
2026-02-14 12:42:32,Zone_D,Safe,Decreasing
2026-02-14 12:42:33,Zone_A,Safe,Stable
2026-02-14 12:42:33,Zone_B,Safe,Increasing
2026-02-14 12:42:33,Zone_C,Safe,Decreasing
2026-02-14 12:42:33,Zone_D,Safe,Decreasing
2026-02-14 12:42:33,Zone_A,Critical,Decreasing
2026-02-14 12:42:33,Zone_B,Safe,Decreasing
2026-02-14 12:42:34,Zone_C,Safe,Decreasing
2026-02-14 12:42:34,Zone_D,Safe,Decreasing
2026-02-14 12:42:34,Zone_A,Safe,Decreasing
2026-02-14 12:42:34,Zone_B,Safe,Decreasing
2026-02-14 12:42:34,Zone_C,Safe,Increasing
2026-02-14 12:42:34,Zone_D,Safe,Decreasing
2026-02-14 12:42:34,Zone_A,Safe,Decreasing
2026-02-14 12:42:34,Zone_B,Safe,Increasing
2026-02-14 12:42:34,Zone_C,Safe,Decreasing
2026-02-14 12:42:34,Zone_D,Safe,Decreasing
2026-02-14 12:42:35,Zone_A,Safe,Increasing
2026-02-14 12:42:35,Zone_B,Safe,Increasing
2026-02-14 12:42:35,Zone_C,Safe,Stable
2026-02-14 12:42:35,Zone_D,Critical,Increasing
2026-02-14 12:42:35,Zone_A,Safe,Increasing
2026-02-14 12:42:35,Zone_B,Safe,Increasing
2026-02-14 12:42:35,Zone_C,Safe,Decreasing
2026-02-14 12:42:35,Zone_D,Safe,Increasing
2026-02-14 12:42:35,Zone_A,Critical,Decreasing
2026-02-14 12:42:35,Zone_B,Critical,Decreasing
2026-02-14 12:42:35,Zone_C,Safe,Decreasing
2026-02-14 12:42:35,Zone_D,Safe,Increasing
2026-02-14 12:42:36,Zone_A,Safe,Decreasing
2026-02-14 12:42:36,Zone_B,Safe,Stable
2026-02-14 12:42:36,Zone_C,Safe,Increasing
2026-02-14 12:42:36,Zone_D,Critical,Increasing
2026-02-14 12:42:36,Zone_A,Safe,Increasing
2026-02-14 12:42:36,Zone_B,Safe,Increasing
2026-02-14 12:42:36,Zone_C,Safe,Increasing
2026-02-14 12:42:36,Zone_D,Safe,Decreasing
2026-02-14 12:42:36,Zone_A,Safe,Increasing
2026-02-14 12:42:36,Zone_B,Critical,Decreasing
2026-02-14 12:42:36,Zone_C,Safe,Increasing
2026-02-14 12:42:36,Zone_D,Critical,Increasing
2026-02-14 12:42:37,Zone_A,Safe,Increasing
2026-02-14 12:42:37,Zone_B,Safe,Increasing
2026-02-14 12:42:37,Zone_C,Safe,Stable
2026-02-14 12:42:37,Zone_D,Critical,Increasing
2026-02-14 12:42:37,Zone_A,Critical,Decreasing
2026-02-14 12:42:37,Zone_B,Safe,Increasing
2026-02-14 12:42:37,Zone_C,Safe,Decreasing
2026-02-14 12:42:37,Zone_D,Safe,Increasing
2026-02-14 12:42:37,Zone_A,Critical,Decreasing
2026-02-14 12:42:37,Zone_B,Critical,Decreasing
2026-02-14 12:42:38,Zone_C,Safe,Decreasing
2026-02-14 12:42:38,Zone_D,Safe,Increasing
2026-02-14 12:42:38,Zone_A,Critical,Decreasing
2026-02-14 12:42:38,Zone_B,Safe,Increasing
2026-02-14 12:42:38,Zone_C,Critical,Increasing
2026-02-14 12:42:38,Zone_D,Safe,Decreasing
2026-02-14 12:42:38,Zone_A,Critical,Decreasing
2026-02-14 12:42:38,Zone_B,Safe,Decreasing
2026-02-14 12:42:38,Zone_C,Safe,Increasing
2026-02-14 12:42:38,Zone_D,Critical,Increasing
2026-02-14 12:42:39,Zone_A,Critical,Decreasing
2026-02-14 12:42:39,Zone_B,Safe,Increasing
2026-02-14 12:42:39,Zone_C,Critical,Increasing
2026-02-14 12:42:39,Zone_D,Critical,Increasing
2026-02-14 12:42:39,Zone_A,Safe,Decreasing
2026-02-14 12:42:39,Zone_B,Safe,Stable
2026-02-14 12:42:39,Zone_C,Safe,Increasing
2026-02-14 12:42:39,Zone_D,Critical,Decreasing
2026-02-14 12:42:39,Zone_A,Safe,Decreasing
2026-02-14 12:42:39,Zone_B,Critical,Decreasing
2026-02-14 12:42:39,Zone_C,Safe,Decreasing
2026-02-14 12:42:39,Zone_D,Critical,Increasing
2026-02-14 12:42:40,Zone_A,Safe,Decreasing
2026-02-14 12:42:40,Zone_B,Safe,Increasing
2026-02-14 12:42:40,Zone_C,Safe,Decreasing
2026-02-14 12:42:40,Zone_D,Critical,Decreasing
2026-02-14 12:42:40,Zone_A,Safe,Decreasing
2026-02-14 12:42:40,Zone_B,Safe,Increasing
2026-02-14 12:42:40,Zone_C,Safe,Increasing
2026-02-14 12:42:40,Zone_D,Critical,Decreasing
2026-02-14 12:42:40,Zone_A,Critical,Decreasing
2026-02-14 12:42:40,Zone_B,Safe,Increasing
2026-02-14 12:42:40,Zone_C,Safe,Decreasing
2026-02-14 12:42:40,Zone_D,Safe,Decreasing
2026-02-14 12:42:41,Zone_A,Critical,Increasing
2026-02-14 12:42:41,Zone_B,Safe,Increasing
2026-02-14 12:42:41,Zone_C,Safe,Increasing
2026-02-14 12:42:41,Zone_D,Critical,Increasing
2026-02-14 12:42:41,Zone_A,Safe,Increasing
2026-02-14 12:42:41,Zone_B,Safe,Increasing
2026-02-14 12:42:41,Zone_C,Safe,Decreasing
2026-02-14 12:42:41,Zone_D,Safe,Increasing
2026-02-14 12:42:41,Zone_A,Safe,Increasing
2026-02-14 12:42:41,Zone_B,Safe,Increasing
2026-02-14 12:42:41,Zone_C,Safe,Decreasing
2026-02-14 12:42:41,Zone_D,Safe,Decreasing
2026-02-14 12:42:41,Zone_A,Critical,Increasing
2026-02-14 12:42:41,Zone_B,Safe,Decreasing
2026-02-14 12:42:41,Zone_C,Safe,Decreasing
2026-02-14 12:42:41,Zone_D,Critical,Stable
2026-02-14 12:42:42,Zone_A,Safe,Increasing
2026-02-14 12:42:42,Zone_B,Safe,Stable
2026-02-14 12:42:42,Zone_C,Safe,Decreasing
2026-02-14 12:42:42,Zone_D,Critical,Decreasing
2026-02-14 12:42:42,Zone_A,Safe,Increasing
2026-02-14 12:42:42,Zone_B,Safe,Increasing
2026-02-14 12:42:42,Zone_C,Safe,Decreasing
2026-02-14 12:42:42,Zone_D,Safe,Decreasing
2026-02-14 12:42:43,Zone_A,Safe,Decreasing
2026-02-14 12:42:43,Zone_B,Safe,Increasing
2026-02-14 12:42:43,Zone_C,Safe,Increasing
2026-02-14 12:42:43,Zone_D,Critical,Stable
2026-02-14 12:42:43,Zone_A,Critical,Decreasing
2026-02-14 12:42:43,Zone_B,Safe,Decreasing
2026-02-14 12:42:43,Zone_C,Safe,Increasing
2026-02-14 12:42:43,Zone_D,Safe,Decreasing
2026-02-14 12:42:43,Zone_A,Safe,Increasing
2026-02-14 12:42:43,Zone_B,Safe,Decreasing
2026-02-14 12:42:43,Zone_C,Critical,Increasing
2026-02-14 12:42:43,Zone_D,Critical,Increasing
2026-02-14 12:42:44,Zone_A,Safe,Increasing
2026-02-14 12:42:44,Zone_B,Critical,Decreasing
2026-02-14 12:42:44,Zone_C,Safe,Decreasing
2026-02-14 12:42:44,Zone_D,Safe,Decreasing
2026-02-14 12:42:44,Zone_A,Safe,Increasing
2026-02-14 12:42:44,Zone_B,Safe,Decreasing
2026-02-14 12:42:44,Zone_C,Safe,Decreasing
2026-02-14 12:42:44,Zone_D,Critical,Increasing
2026-02-14 12:42:44,Zone_A,Safe,Increasing
2026-02-14 12:42:44,Zone_B,Safe,Decreasing
2026-02-14 12:42:44,Zone_C,Safe,Increasing
2026-02-14 12:42:44,Zone_D,Safe,Decreasing
2026-02-14 12:42:45,Zone_A,Safe,Increasing
2026-02-14 12:42:45,Zone_B,Critical,Decreasing
2026-02-14 12:42:45,Zone_C,Safe,Increasing
2026-02-14 12:42:45,Zone_D,Safe,Decreasing
2026-02-14 12:42:45,Zone_A,Critical,Decreasing
2026-02-14 12:42:45,Zone_B,Safe,Increasing
2026-02-14 12:42:45,Zone_C,Safe,Increasing
2026-02-14 12:42:45,Zone_D,Safe,Decreasing
2026-02-14 12:42:45,Zone_A,Safe,Decreasing
2026-02-14 12:42:45,Zone_B,Safe,Decreasing
2026-02-14 12:42:45,Zone_C,Safe,Increasing
2026-02-14 12:42:45,Zone_D,Safe,Increasing
2026-02-14 12:42:46,Zone_A,Safe,Increasing
2026-02-14 12:42:46,Zone_B,Safe,Increasing
2026-02-14 12:42:46,Zone_C,Safe,Stable
2026-02-14 12:42:46,Zone_D,Safe,Decreasing
2026-02-14 12:42:46,Zone_A,Safe,Increasing
2026-02-14 12:42:46,Zone_B,Safe,Decreasing
2026-02-14 12:42:46,Zone_C,Safe,Decreasing
2026-02-14 12:42:46,Zone_D,Safe,Stable
2026-02-14 12:42:46,Zone_A,Safe,Decreasing
2026-02-14 12:42:46,Zone_B,Critical,Decreasing
2026-02-14 12:42:46,Zone_C,Safe,Decreasing
2026-02-14 12:42:46,Zone_D,Safe,Decreasing
2026-02-14 12:42:47,Zone_A,Safe,Decreasing
2026-02-14 12:42:47,Zone_B,Safe,Increasing
2026-02-14 12:42:47,Zone_C,Safe,Decreasing
2026-02-14 12:42:47,Zone_D,Safe,Increasing
2026-02-14 12:42:47,Zone_A,Safe,Decreasing
2026-02-14 12:42:47,Zone_B,Safe,Decreasing
2026-02-14 12:42:47,Zone_C,Safe,Decreasing
2026-02-14 12:42:47,Zone_D,Safe,Decreasing
2026-02-14 12:42:47,Zone_A,Safe,Stable
2026-02-14 12:42:47,Zone_B,Safe,Increasing
2026-02-14 12:42:47,Zone_C,Safe,Decreasing
2026-02-14 12:42:47,Zone_D,Critical,Increasing
2026-02-14 12:42:48,Zone_A,Critical,Decreasing
2026-02-14 12:42:48,Zone_B,Safe,Increasing
2026-02-14 12:42:48,Zone_C,Safe,Decreasing
2026-02-14 12:42:48,Zone_D,Critical,Increasing
2026-02-14 12:42:48,Zone_A,Safe,Increasing
2026-02-14 12:42:48,Zone_B,Safe,Increasing
2026-02-14 12:42:48,Zone_C,Safe,Decreasing
2026-02-14 12:42:48,Zone_D,Safe,Stable
2026-02-14 12:42:48,Zone_A,Safe,Increasing
2026-02-14 12:42:48,Zone_B,Safe,Increasing
2026-02-14 12:42:48,Zone_C,Safe,Stable
2026-02-14 12:42:48,Zone_D,Safe,Decreasing
2026-02-14 12:42:49,Zone_A,Safe,Decreasing
2026-02-14 12:42:49,Zone_B,Safe,Decreasing
2026-02-14 12:42:49,Zone_C,Safe,Decreasing
2026-02-14 12:42:49,Zone_D,Safe,Increasing
2026-02-14 12:42:49,Zone_A,Safe,Decreasing
2026-02-14 12:42:49,Zone_B,Safe,Increasing
2026-02-14 12:42:49,Zone_C,Safe,Increasing
2026-02-14 12:42:49,Zone_D,Safe,Decreasing
2026-02-14 12:42:49,Zone_A,Safe,Increasing
2026-02-14 12:42:49,Zone_B,Safe,Increasing
2026-02-14 12:42:49,Zone_C,Safe,Decreasing
2026-02-14 12:42:49,Zone_D,Safe,Increasing
2026-02-14 12:42:50,Zone_A,Safe,Increasing
2026-02-14 12:42:50,Zone_B,Safe,Increasing
2026-02-14 12:42:50,Zone_C,Safe,Increasing
2026-02-14 12:42:50,Zone_D,Safe,Decreasing
2026-02-14 12:42:50,Zone_A,Safe,Increasing
2026-02-14 12:42:50,Zone_B,Safe,Increasing
2026-02-14 12:42:50,Zone_C,Safe,Increasing
2026-02-14 12:42:50,Zone_D,Safe,Stable
2026-02-14 12:42:51,Zone_A,Critical,Decreasing
2026-02-14 12:42:51,Zone_B,Critical,Decreasing
2026-02-14 12:42:51,Zone_C,Safe,Increasing
2026-02-14 12:42:51,Zone_D,Safe,Decreasing
2026-02-14 12:42:51,Zone_A,Critical,Increasing
2026-02-14 12:42:51,Zone_B,Critical,Decreasing
2026-02-14 12:42:51,Zone_C,Safe,Increasing
2026-02-14 12:42:51,Zone_D,Safe,Decreasing
2026-02-14 12:42:51,Zone_A,Safe,Increasing
2026-02-14 12:42:51,Zone_B,Safe,Decreasing
2026-02-14 12:42:51,Zone_C,Safe,Increasing
2026-02-14 12:42:52,Zone_D,Safe,Decreasing
2026-02-14 12:42:52,Zone_A,Critical,Decreasing
2026-02-14 12:42:52,Zone_B,Safe,Decreasing
2026-02-14 12:42:52,Zone_C,Safe,Decreasing
2026-02-14 12:42:52,Zone_D,Critical,Increasing
2026-02-14 12:42:52,Zone_A,Safe,Increasing
2026-02-14 12:42:52,Zone_B,Safe,Increasing
2026-02-14 12:42:52,Zone_C,Safe,Increasing
2026-02-14 12:42:52,Zone_D,Safe,Increasing
2026-02-14 12:42:53,Zone_A,Safe,Increasing
2026-02-14 12:42:53,Zone_B,Safe,Increasing
2026-02-14 12:42:53,Zone_C,Safe,Decreasing
2026-02-14 12:42:53,Zone_D,Safe,Decreasing
2026-02-14 12:42:53,Zone_A,Critical,Decreasing
2026-02-14 12:42:53,Zone_B,Safe,Decreasing
2026-02-14 12:42:53,Zone_C,Safe,Increasing
2026-02-14 12:42:53,Zone_D,Critical,Increasing
2026-02-14 12:42:54,Zone_A,Safe,Decreasing
2026-02-14 12:42:54,Zone_B,Critical,Decreasing
2026-02-14 12:42:54,Zone_C,Safe,Decreasing
2026-02-14 12:42:54,Zone_D,Safe,Increasing
2026-02-14 12:42:54,Zone_A,Safe,Decreasing
2026-02-14 12:42:54,Zone_B,Safe,Decreasing
2026-02-14 12:42:54,Zone_C,Safe,Increasing
2026-02-14 12:42:54,Zone_D,Safe,Decreasing
2026-02-14 12:42:54,Zone_A,Safe,Increasing
2026-02-14 12:42:54,Zone_B,Safe,Increasing
2026-02-14 12:42:54,Zone_C,Safe,Decreasing
2026-02-14 12:42:54,Zone_D,Safe,Increasing
2026-02-14 12:42:55,Zone_A,Safe,Increasing
2026-02-14 12:42:55,Zone_B,Safe,Increasing
2026-02-14 12:42:55,Zone_C,Safe,Increasing
2026-02-14 12:42:55,Zone_D,Safe,Increasing
2026-02-14 12:42:55,Zone_A,Safe,Decreasing
2026-02-14 12:42:55,Zone_B,Safe,Increasing
2026-02-14 12:42:55,Zone_C,Critical,Increasing
2026-02-14 12:42:55,Zone_D,Safe,Increasing
2026-02-14 12:42:56,Zone_A,Safe,Increasing
2026-02-14 12:42:56,Zone_B,Safe,Stable
2026-02-14 12:42:56,Zone_C,Safe,Decreasing
2026-02-14 12:42:56,Zone_D,Safe,Decreasing
2026-02-14 12:42:56,Zone_A,Critical,Decreasing
2026-02-14 12:42:56,Zone_B,Critical,Decreasing
2026-02-14 12:42:56,Zone_C,Safe,Decreasing
2026-02-14 12:42:56,Zone_D,Safe,Decreasing
2026-02-14 12:42:57,Zone_A,Safe,Decreasing
2026-02-14 12:42:57,Zone_B,Safe,Decreasing
2026-02-14 12:42:57,Zone_C,Safe,Increasing
2026-02-14 12:42:57,Zone_D,Safe,Increasing
2026-02-14 12:42:57,Zone_A,Safe,Increasing
2026-02-14 12:42:57,Zone_B,Safe,Increasing
2026-02-14 12:42:57,Zone_C,Critical,Increasing
2026-02-14 12:42:57,Zone_D,Safe,Decreasing
2026-02-14 12:42:58,Zone_A,Safe,Increasing
2026-02-14 12:42:58,Zone_B,Critical,Increasing
2026-02-14 12:42:58,Zone_C,Safe,Decreasing
2026-02-14 12:42:58,Zone_D,Safe,Increasing
2026-02-14 12:42:58,Zone_A,Safe,Decreasing
2026-02-14 12:42:58,Zone_B,Critical,Decreasing
2026-02-14 12:42:58,Zone_C,Safe,Decreasing
2026-02-14 12:42:58,Zone_D,Safe,Increasing
2026-02-14 12:42:58,Zone_A,Safe,Increasing
2026-02-14 12:42:58,Zone_B,Critical,Decreasing
2026-02-14 12:42:58,Zone_C,Safe,Decreasing
2026-02-14 12:42:59,Zone_D,Critical,Increasing
2026-02-14 12:42:59,Zone_A,Safe,Decreasing
2026-02-14 12:42:59,Zone_B,Safe,Increasing
2026-02-14 12:42:59,Zone_C,Safe,Decreasing
2026-02-14 12:42:59,Zone_D,Safe,Decreasing
2026-02-14 12:43:00,Zone_A,Safe,Decreasing
2026-02-14 12:43:00,Zone_B,Critical,Decreasing
2026-02-14 12:43:00,Zone_C,Safe,Decreasing
2026-02-14 12:43:00,Zone_D,Safe,Increasing
2026-02-14 12:43:00,Zone_A,Safe,Decreasing
2026-02-14 12:43:00,Zone_B,Safe,Decreasing
2026-02-14 12:43:00,Zone_C,Safe,Decreasing
2026-02-14 12:43:00,Zone_D,Safe,Decreasing
2026-02-14 12:43:00,Zone_A,Critical,Decreasing
2026-02-14 12:43:00,Zone_B,Critical,Increasing
2026-02-14 12:43:00,Zone_C,Safe,Decreasing
2026-02-14 12:43:00,Zone_D,Critical,Increasing
2026-02-14 12:43:01,Zone_A,Safe,Increasing
2026-02-14 12:43:01,Zone_B,Safe,Decreasing
2026-02-14 12:43:01,Zone_C,Safe,Decreasing
2026-02-14 12:43:01,Zone_D,Safe,Increasing
2026-02-14 12:43:01,Zone_A,Critical,Decreasing
2026-02-14 12:43:01,Zone_B,Safe,Decreasing
2026-02-14 12:43:01,Zone_C,Safe,Decreasing
2026-02-14 12:43:02,Zone_D,Critical,Increasing
2026-02-14 12:43:02,Zone_A,Safe,Increasing
2026-02-14 12:43:02,Zone_B,Safe,Increasing
2026-02-14 12:43:02,Zone_C,Safe,Increasing
2026-02-14 12:43:02,Zone_D,Safe,Decreasing
2026-02-14 12:43:02,Zone_A,Safe,Increasing
2026-02-14 12:43:02,Zone_B,Safe,Increasing
2026-02-14 12:43:02,Zone_C,Safe,Decreasing
2026-02-14 12:43:02,Zone_D,Safe,Increasing
2026-02-14 12:43:03,Zone_A,Safe,Decreasing
2026-02-14 12:43:03,Zone_B,Critical,Increasing
2026-02-14 12:43:03,Zone_C,Critical,Increasing
2026-02-14 12:43:03,Zone_D,Safe,Decreasing
2026-02-14 12:43:04,Zone_A,Safe,Stable
2026-02-14 12:43:04,Zone_B,Safe,Increasing
2026-02-14 12:43:04,Zone_C,Safe,Increasing
2026-02-14 12:43:04,Zone_D,Safe,Stable
2026-02-14 12:43:04,Zone_A,Critical,Decreasing
2026-02-14 12:43:04,Zone_B,Critical,Stable
2026-02-14 12:43:04,Zone_C,Safe,Decreasing
2026-02-14 12:43:04,Zone_D,Safe,Decreasing
2026-02-14 12:43:05,Zone_A,Safe,Decreasing
2026-02-14 12:43:05,Zone_B,Critical,Decreasing
2026-02-14 12:43:05,Zone_C,Safe,Increasing
2026-02-14 12:43:05,Zone_D,Safe,Increasing
2026-02-14 12:43:05,Zone_A,Safe,Increasing
2026-02-14 12:43:05,Zone_B,Safe,Increasing
2026-02-14 12:43:05,Zone_C,Safe,Increasing
2026-02-14 12:43:05,Zone_D,Safe,Decreasing
2026-02-14 12:43:06,Zone_A,Safe,Increasing
2026-02-14 12:43:06,Zone_B,Safe,Increasing
2026-02-14 12:43:06,Zone_C,Safe,Increasing
2026-02-14 12:43:06,Zone_D,Safe,Decreasing
2026-02-14 12:43:06,Zone_A,Safe,Increasing
2026-02-14 12:43:06,Zone_B,Safe,Decreasing
2026-02-14 12:43:06,Zone_C,Safe,Increasing
2026-02-14 12:43:06,Zone_D,Safe,Decreasing
2026-02-14 12:43:06,Zone_A,Critical,Decreasing
2026-02-14 12:43:06,Zone_B,Safe,Decreasing
2026-02-14 12:43:06,Zone_C,Safe,Increasing
2026-02-14 12:43:06,Zone_D,Safe,Decreasing
2026-02-14 12:43:07,Zone_A,Safe,Increasing
2026-02-14 12:43:07,Zone_B,Safe,Decreasing
2026-02-14 12:43:07,Zone_C,Safe,Increasing
2026-02-14 12:43:07,Zone_D,Safe,Decreasing
2026-02-14 12:43:07,Zone_A,Safe,Increasing
2026-02-14 12:43:07,Zone_B,Critical,Decreasing
2026-02-14 12:43:07,Zone_C,Safe,Decreasing
2026-02-14 12:43:07,Zone_D,Safe,Increasing
2026-02-14 12:43:08,Zone_A,Safe,Increasing
2026-02-14 12:43:08,Zone_B,Critical,Decreasing
2026-02-14 12:43:08,Zone_C,Safe,Decreasing
2026-02-14 12:43:08,Zone_D,Critical,Increasing
2026-02-14 12:43:08,Zone_A,Safe,Increasing
2026-02-14 12:43:08,Zone_B,Safe,Increasing
2026-02-14 12:43:08,Zone_C,Safe,Increasing
2026-02-14 12:43:08,Zone_D,Safe,Increasing
2026-02-14 12:43:09,Zone_A,Safe,Decreasing
2026-02-14 12:43:09,Zone_B,Critical,Decreasing
2026-02-14 12:43:09,Zone_C,Safe,Increasing
2026-02-14 12:43:09,Zone_D,Critical,Increasing
2026-02-14 12:43:09,Zone_A,Safe,Decreasing
2026-02-14 12:43:09,Zone_B,Safe,Increasing
2026-02-14 12:43:09,Zone_C,Safe,Decreasing
2026-02-14 12:43:09,Zone_D,Safe,Stable
2026-02-14 12:43:09,Zone_A,Safe,Decreasing
2026-02-14 12:43:09,Zone_B,Safe,Decreasing
2026-02-14 12:43:09,Zone_C,Safe,Increasing
2026-02-14 12:43:09,Zone_D,Safe,Decreasing
2026-02-14 12:43:10,Zone_A,Critical,Decreasing
2026-02-14 12:43:10,Zone_B,Safe,Increasing
2026-02-14 12:43:10,Zone_C,Safe,Increasing
2026-02-14 12:43:10,Zone_D,Safe,Stable
2026-02-14 12:43:10,Zone_A,Safe,Increasing
2026-02-14 12:43:10,Zone_B,Safe,Decreasing
2026-02-14 12:43:10,Zone_C,Safe,Decreasing
2026-02-14 12:43:10,Zone_D,Safe,Increasing
2026-02-14 12:43:11,Zone_A,Safe,Decreasing
2026-02-14 12:43:11,Zone_B,Safe,Increasing
2026-02-14 12:43:11,Zone_C,Safe,Increasing
2026-02-14 12:43:11,Zone_D,Critical,Increasing
2026-02-14 12:43:11,Zone_A,Critical,Decreasing
2026-02-14 12:43:11,Zone_B,Safe,Increasing
2026-02-14 12:43:11,Zone_C,Safe,Increasing
2026-02-14 12:43:11,Zone_D,Critical,Increasing
2026-02-14 12:43:11,Zone_A,Safe,Decreasing
2026-02-14 12:43:11,Zone_B,Critical,Decreasing
2026-02-14 12:43:11,Zone_C,Safe,Decreasing
2026-02-14 12:43:11,Zone_D,Safe,Decreasing
2026-02-14 12:43:12,Zone_A,Safe,Stable
2026-02-14 12:43:12,Zone_B,Critical,Decreasing
2026-02-14 12:43:12,Zone_C,Safe,Increasing
2026-02-14 12:43:12,Zone_D,Critical,Increasing
2026-02-14 12:43:12,Zone_A,Critical,Decreasing
2026-02-14 12:43:12,Zone_B,Safe,Increasing
2026-02-14 12:43:12,Zone_C,Safe,Decreasing
2026-02-14 12:43:12,Zone_D,Safe,Decreasing
2026-02-14 12:43:12,Zone_A,Safe,Decreasing
2026-02-14 12:43:12,Zone_B,Safe,Decreasing
2026-02-14 12:43:12,Zone_C,Safe,Stable
2026-02-14 12:43:12,Zone_D,Safe,Decreasing
2026-02-14 12:43:13,Zone_A,Safe,Decreasing
2026-02-14 12:43:13,Zone_B,Safe,Stable
2026-02-14 12:43:13,Zone_C,Safe,Decreasing
2026-02-14 12:43:13,Zone_D,Safe,Decreasing
